Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Total_EMI_per_month,Credit_History_Age_Months,Credit_Score_Encoded,Credit_Mix_Encoded,Total_Num_Accounts,Debt_Per_Account,Debt_to_Income_Ratio,Delayed_Payments_Per_Account
33662.51,4,4,9,3,26,18,8.53,8,1448.3,76.8077106317669,370,2,2,8,181.0375,0.043024123869551,2.25
33662.51,4,4,9,3,25,18,8.53,8,1448.3,76.8077106317669,371,2,2,8,181.0375,0.043024123869551,2.25
33662.51,4,4,9,3,22,18,8.53,8,1448.3,76.8077106317669,373,2,2,8,181.0375,0.043024123869551,2.25
33662.51,4,4,9,3,25,15,8.53,12,1448.3,76.8077106317669,375,2,2,8,181.0375,0.043024123869551,1.875
21419.85,3,3,12,2,10,0,0.67,2,307.94,25.3473519461547,332,2,3,6,51.3233333333333,0.0143763845218337,0
21419.85,3,3,12,2,10,0,0.67,3,307.94,25.3473519461547,333,3,3,6,51.3233333333333,0.0143763845218337,0
21419.85,3,3,12,2,10,3,2.67,3,307.94,25.3473519461547,334,3,3,6,51.3233333333333,0.0143763845218337,0.5
21419.85,3,3,12,2,15,1,0.67,3,307.94,25.3473519461547,335,2,3,6,51.3233333333333,0.0143763845218337,0.166666666666667
33535.89,4,5,7,1,8,2,10.43,0,970.22,18.0936244068576,262,3,3,9,107.802222222222,0.0289307962305458,0.222222222222222
33535.89,4,5,7,1,8,2,12.43,0,970.22,18.0936244068576,263,3,3,9,107.802222222222,0.0289307962305458,0.222222222222222
33535.89,4,5,7,1,8,0,10.43,1,970.22,18.0936244068576,264,3,3,9,107.802222222222,0.0289307962305458,0
33535.89,4,5,7,1,8,0,10.43,1,970.22,18.0936244068576,266,3,3,9,107.802222222222,0.0289307962305458,0
33535.89,4,5,7,1,8,0,10.43,1,970.22,18.0936244068576,267,3,3,9,107.802222222222,0.0289307962305458,0
33535.89,4,5,7,1,8,2,10.43,1,970.22,18.0936244068576,268,3,3,9,107.802222222222,0.0289307962305458,0.222222222222222
37045.6,5,7,9,1,9,2,1.18,3,1411.95,23.9895750675823,254,2,3,12,117.6625,0.0381138380806358,0.166666666666667
37045.6,5,7,9,1,9,5,1.18,3,1411.95,23.9895750675823,255,2,3,12,117.6625,0.0381138380806358,0.416666666666667
37045.6,5,7,9,1,4,2,1.18,3,1411.95,23.9895750675823,256,2,3,12,117.6625,0.0381138380806358,0.166666666666667
37045.6,5,7,9,1,8,2,1.18,3,1411.95,23.9895750675823,257,2,3,12,117.6625,0.0381138380806358,0.166666666666667
37045.6,5,7,9,1,11,1,1.18,8,1411.95,23.9895750675823,258,2,3,12,117.6625,0.0381138380806358,0.0833333333333333
40848.13,3,3,2,2,8,2,10.54,3,931.9,59.7603181934114,225,2,3,6,155.316666666667,0.022813773849623,0.333333333333333
40848.13,3,3,2,2,8,2,10.54,3,931.9,59.7603181934114,227,2,3,6,155.316666666667,0.022813773849623,0.333333333333333
40848.13,3,3,2,2,8,2,10.54,4,931.9,59.7603181934114,228,2,3,6,155.316666666667,0.022813773849623,0.333333333333333
40848.13,3,3,2,2,8,0,10.54,4,931.9,59.7603181934114,229,2,3,6,155.316666666667,0.022813773849623,0
40848.13,3,3,2,2,9,2,10.54,4,931.9,59.7603181934114,230,2,3,6,155.316666666667,0.022813773849623,0.333333333333333
87795.78,0,6,8,0,7,10,2.59,2,448.95,0,352,2,3,6,74.825,0.00511357151790211,1.66666666666667
87795.78,0,6,8,0,7,8,2.59,2,448.95,0,353,2,3,6,74.825,0.00511357151790211,1.33333333333333
87795.78,0,6,8,0,8,7,2.59,2,448.95,0,355,2,3,6,74.825,0.00511357151790211,1.16666666666667
87795.78,0,6,8,0,7,10,2.59,2,448.95,0,358,2,3,6,74.825,0.00511357151790211,1.66666666666667
87795.78,0,6,8,0,10,11,2.59,2,448.95,0,359,2,3,6,74.825,0.00511357151790211,1.83333333333333
11244.63,3,3,20,4,22,15,18.34,2,94.17,34.6362917845797,241,2,2,6,15.695,0.00837466417303193,2.5
11244.63,3,3,20,4,27,15,18.34,2,94.17,123.064638470152,246,2,2,6,15.695,0.00837466417303193,2.5
38831.83,3,5,9,2,17,1,7.74,0,807.04,63.938726501757,192,1,3,8,100.88,0.0207829504816023,0.125
38831.83,3,5,9,2,20,1,7.74,0,807.04,63.938726501757,194,1,3,8,100.88,0.0207829504816023,0.125
38831.83,3,5,9,2,23,1,7.74,0,807.04,63.938726501757,195,1,3,8,100.88,0.0207829504816023,0.125
38831.83,3,5,9,2,20,1,7.74,0,807.04,63.938726501757,196,1,3,8,100.88,0.0207829504816023,0.125
11330.965,3,7,7,1,16,20,8.01,4,1154.16,5.99404645851078,337,2,2,10,115.416,0.101858932579882,2
11330.965,3,7,7,1,16,20,8.01,4,1154.16,5.99404645851078,0,2,2,10,115.416,0.101858932579882,2
11330.965,3,7,7,1,16,20,15.01,4,1154.16,5.99404645851078,342,2,2,10,115.416,0.101858932579882,2
11330.965,3,7,7,1,16,20,8.01,4,1154.16,5.99404645851078,344,3,2,10,115.416,0.101858932579882,2
20760.75,5,4,17,7,33,15,7.91,4,738.06,115.107474355255,81,2,2,9,82.0066666666667,0.0355507387738882,1.66666666666667
20760.75,5,4,17,7,30,17,1.91,4,738.06,115.107474355255,84,2,2,9,82.0066666666667,0.0355507387738882,1.88888888888889
20760.75,5,4,17,7,30,15,7.91,5,738.06,115.107474355255,0,2,2,9,82.0066666666667,0.0355507387738882,1.66666666666667
18444.925,1,3,7,0,7,2,8.96,3,1219.01,0,366,2,3,4,304.7525,0.0660891817125849,0.5
18444.925,1,3,7,0,9,2,11.96,3,1219.01,0,368,2,3,4,304.7525,0.0660891817125849,0.5
18444.925,1,3,7,0,8,2,11.96,3,1219.01,0,369,2,3,4,304.7525,0.0660891817125849,0.5
18444.925,1,3,7,0,9,2,11.96,4,1219.01,0,370,2,3,4,304.7525,0.0660891817125849,0.5
18444.925,1,3,7,0,9,2,11.96,4,1219.01,0,371,1,3,4,304.7525,0.0660891817125849,0.5
18444.925,1,3,7,0,9,2,12.96,4,1219.01,0,372,1,3,4,304.7525,0.0660891817125849,0.5
85515.94,5,3,11,3,13,2,11.5,0,163.56,156.046867249895,286,2,3,8,20.445,0.00191262588004061,0.25
85515.94,5,3,11,3,13,1,11.5,0,163.56,156.046867249895,287,2,3,8,20.445,0.00191262588004061,0.125
85515.94,5,3,11,3,13,1,16.5,0,163.56,156.046867249895,0,3,3,8,20.445,0.00191262588004061,0.125
29823.91,1,1,2,1,9,3,9.52,4,1268.94,18.6047796038599,356,3,3,2,634.47,0.0425477410574267,1.5
29823.91,1,1,2,1,9,3,15.52,7,1268.94,18.6047796038599,359,2,3,2,634.47,0.0425477410574267,1.5
29823.91,1,1,2,1,8,1,9.52,7,1268.94,18.6047796038599,361,2,3,2,634.47,0.0425477410574267,0.5
29823.91,1,1,2,1,9,1,9.52,7,1268.94,18.6047796038599,0,3,3,2,634.47,0.0425477410574267,0.5
60593.8,3,4,12,2,31,12,18.69,6,798.77,96.7119735950985,124,2,2,7,114.11,0.0131823717938139,1.71428571428571
60593.8,3,4,12,2,27,8,18.69,6,798.77,96.7119735950985,126,2,2,7,114.11,0.0131823717938139,1.14285714285714
60593.8,3,4,12,2,26,11,18.69,6,798.77,96.7119735950985,127,1,2,7,114.11,0.0131823717938139,1.57142857142857
60593.8,3,4,12,2,27,11,18.69,6,798.77,96.7119735950985,128,2,2,7,114.11,0.0131823717938139,1.57142857142857
36589.09,8,4,11,0,30,11,11.49,4,83.53,0,340,2,2,12,6.96083333333333,0.00228292094720038,0.916666666666667
36589.09,8,4,11,0,28,10,7.49,4,83.53,0,341,2,2,12,6.96083333333333,0.00228292094720038,0.833333333333333
36589.09,8,4,11,0,28,14,11.49,4,83.53,0,344,2,2,12,6.96083333333333,0.00228292094720038,1.16666666666667
18037.47,0,6,10,4,6,2,9.41,3,173.84,52.7696526815406,355,3,3,6,28.9733333333333,0.0096377152671633,0.333333333333333
18037.47,0,6,10,4,3,3,9.41,3,173.84,52.7696526815406,0,2,3,6,28.9733333333333,0.0096377152671633,0.5
18037.47,0,6,10,4,6,2,9.41,3,173.84,52.7696526815406,0,2,3,6,28.9733333333333,0.0096377152671633,0.333333333333333
18037.47,0,6,10,4,10,3,3.41,3,173.84,134.748522658351,361,2,3,6,28.9733333333333,0.0096377152671633,0.5
18037.47,0,6,10,4,6,5,9.41,3,173.84,134.748522658351,362,2,3,6,28.9733333333333,0.0096377152671633,0.833333333333333
68471.16,4,3,11,3,12,19,8.59,3,403.31,157.536267977073,388,2,2,7,57.6157142857143,0.00589021713667477,2.71428571428571
68471.16,4,3,11,3,12,19,2.59,3,403.31,157.536267977073,389,2,2,7,57.6157142857143,0.00589021713667477,2.71428571428571
68471.16,4,3,11,3,12,19,2.59,6,403.31,157.536267977073,393,1,2,7,57.6157142857143,0.00589021713667477,2.71428571428571
59555.68,3,5,6,2,10,9,15.81,0,1384.55,75.0015472065388,361,2,2,8,173.06875,0.0232479924668814,1.125
59555.68,3,5,6,2,10,8,15.81,0,1384.55,75.0015472065388,0,2,2,8,173.06875,0.0232479924668814,1
59555.68,3,5,6,2,13,6,21.81,0,1384.55,75.0015472065388,363,2,2,8,173.06875,0.0232479924668814,0.75
59555.68,3,5,6,2,10,8,15.81,0,1384.55,75.0015472065388,364,2,2,8,173.06875,0.0232479924668814,1
112671.27,2,4,12,0,4,6,2.58,4,1221.91,0,326,3,3,6,203.651666666667,0.0108449119283026,1
112671.27,2,4,12,0,6,6,7.58,8,1221.91,0,328,3,3,6,203.651666666667,0.0108449119283026,1
112671.27,2,4,12,0,6,7,7.58,8,1221.91,0,330,3,3,6,203.651666666667,0.0108449119283026,1.16666666666667
112671.27,2,4,12,0,6,6,11.58,8,1221.91,0,332,3,3,6,203.651666666667,0.0108449119283026,1
99100.29,3,3,8,1,29,13,8.19,4,696.74,50.0810450131718,388,2,2,6,116.123333333333,0.00703065551069528,2.16666666666667
99100.29,3,3,8,1,29,13,8.19,4,696.74,50.0810450131718,390,2,2,6,116.123333333333,0.00703065551069528,2.16666666666667
99100.29,3,3,8,1,29,13,8.19,5,696.74,50.0810450131718,391,2,2,6,116.123333333333,0.00703065551069528,2.16666666666667
99100.29,3,3,8,1,29,12,8.19,5,696.74,50.0810450131718,392,2,2,6,116.123333333333,0.00703065551069528,2
99100.29,3,3,8,1,29,13,8.19,5,696.74,50.0810450131718,393,2,2,6,116.123333333333,0.00703065551069528,2.16666666666667
99100.29,3,3,8,1,27,13,8.19,5,696.74,50.0810450131718,394,2,2,6,116.123333333333,0.00703065551069528,2.16666666666667
99100.29,3,3,8,1,29,10,8.19,5,696.74,50.0810450131718,395,2,2,6,116.123333333333,0.00703065551069528,1.66666666666667
14698.595,8,3,8,7,15,8,18.14,6,469.46,84.8731865645752,144,2,2,11,42.6781818181818,0.0319391071051349,0.727272727272727
14698.595,8,3,8,7,15,11,17.14,6,469.46,84.8731865645752,145,2,2,11,42.6781818181818,0.0319391071051349,1
14698.595,8,3,8,7,15,8,18.14,6,469.46,84.8731865645752,148,2,2,11,42.6781818181818,0.0319391071051349,0.727272727272727
43426.9,1,6,2,4,12,9,8.35,4,0.95,98.6314639288911,380,2,3,7,0.135714285714286,2.18758419320744e-05,1.28571428571429
43426.9,1,6,2,4,4,9,4.35,6,0.95,98.6314639288911,382,2,3,7,0.135714285714286,2.18758419320744e-05,1.28571428571429
43426.9,1,6,2,4,7,9,8.35,6,0.95,98.6314639288911,383,2,3,7,0.135714285714286,2.18758419320744e-05,1.28571428571429
43426.9,1,6,2,4,7,9,9.35,6,0.95,98.6314639288911,385,2,3,7,0.135714285714286,2.18758419320744e-05,1.28571428571429
43426.9,1,6,2,4,7,7,13.35,6,0.95,98.6314639288911,386,2,3,7,0.135714285714286,2.18758419320744e-05,1
147583.4,6,7,9,0,7,13,12.22,7,194.4,0,287,2,2,13,14.9538461538462,0.00131722131350816,1
147583.4,6,7,9,0,3,16,12.22,10,194.4,0,289,2,2,13,14.9538461538462,0.00131722131350816,1.23076923076923
147583.4,6,7,9,0,7,19,12.22,10,194.4,0,290,2,2,13,14.9538461538462,0.00131722131350816,1.46153846153846
147583.4,6,7,9,0,7,16,12.22,10,194.4,0,291,2,2,13,14.9538461538462,0.00131722131350816,1.23076923076923
147583.4,6,7,9,0,7,18,17.22,10,194.4,0,292,2,2,13,14.9538461538462,0.00131722131350816,1.38461538461538
61085.5,8,5,8,3,9,12,11.95,4,293.01,98.8079264969756,0,2,3,13,22.5392307692308,0.00479671935238314,0.923076923076923
61085.5,8,5,8,3,4,12,11.95,4,293.01,98.8079264969756,283,3,3,13,22.5392307692308,0.00479671935238314,0.923076923076923
61085.5,8,5,8,3,9,12,11.95,4,293.01,98.8079264969756,284,3,3,13,22.5392307692308,0.00479671935238314,0.923076923076923
61085.5,8,5,8,3,9,9,11.95,4,293.01,98.8079264969756,285,3,3,13,22.5392307692308,0.00479671935238314,0.692307692307692
61085.5,8,5,8,3,9,12,11.95,4,293.01,98.8079264969756,286,2,3,13,22.5392307692308,0.00479671935238314,0.923076923076923
80511.84,4,7,2,0,8,20,11.11,0,1048.69,0,238,2,3,11,95.3354545454546,0.0130252891997003,1.81818181818182
80511.84,4,7,2,0,8,20,10.11,5,1048.69,0,241,3,3,11,95.3354545454546,0.0130252891997003,1.81818181818182
80511.84,4,7,2,0,8,20,11.11,5,1048.69,0,242,3,3,11,95.3354545454546,0.0130252891997003,1.81818181818182
80511.84,4,7,2,0,4,19,11.11,5,1048.69,0,243,2,3,11,95.3354545454546,0.0130252891997003,1.72727272727273
33071.56,4,4,17,6,7,14,12.88,8,1021.88,161.340704243304,153,2,2,8,127.735,0.0308990564702724,1.75
33071.56,4,4,17,6,7,12,18.88,8,1021.88,161.340704243304,156,2,2,8,127.735,0.0308990564702724,1.5
32089.33,4,6,2,4,12,20,1.33,0,435.89,71.3068511855869,0,1,3,10,43.589,0.0135836429118339,2
32089.33,4,6,2,4,8,20,1.33,0,435.89,71.3068511855869,302,1,3,10,43.589,0.0135836429118339,2
32089.33,4,6,2,4,6,17,1.33,0,435.89,71.3068511855869,303,1,3,10,43.589,0.0135836429118339,1.7
68088.15,7,7,10,1,7,18,4.25,0,1429.03,42.3937692192461,255,2,2,14,102.073571428571,0.0209879398984992,1.28571428571429
68088.15,7,7,10,1,9,18,4.25,2,1429.03,42.3937692192461,258,2,2,14,102.073571428571,0.0209879398984992,1.28571428571429
68088.15,7,7,10,1,7,18,8.25,2,1429.03,42.3937692192461,260,2,2,14,102.073571428571,0.0209879398984992,1.28571428571429
68088.15,7,7,10,1,2,18,4.25,2,1429.03,42.3937692192461,261,2,2,14,102.073571428571,0.0209879398984992,1.28571428571429
68088.15,7,7,10,1,6,21,4.25,2,1429.03,42.3937692192461,262,2,2,14,102.073571428571,0.0209879398984992,1.5
107304.42,1,4,7,0,0,10,1.45,4,1171.11,0,227,2,3,5,234.222,0.0109139027078288,2
107304.42,1,4,7,0,3,10,1.45,4,1171.11,0,228,3,3,5,234.222,0.0109139027078288,2
41911.84,3,5,13,1,15,15,4.64,3,332.23,29.3488456468405,219,2,2,8,41.52875,0.0079268769875052,1.875
41911.84,3,5,13,1,15,15,4.64,3,332.23,29.3488456468405,221,2,2,8,41.52875,0.0079268769875052,1.875
41911.84,3,5,13,1,13,16,1.64,4,332.23,29.3488456468405,223,2,2,8,41.52875,0.0079268769875052,2
41911.84,3,5,13,1,18,14,10.64,4,332.23,29.3488456468405,225,2,2,8,41.52875,0.0079268769875052,1.75
38533.76,4,3,1,0,15,9,1.19,3,431.41,0,361,2,3,7,61.63,0.0111956372801408,1.28571428571429
38533.76,4,3,1,0,15,9,1.19,3,431.41,0,362,1,3,7,61.63,0.0111956372801408,1.28571428571429
38533.76,4,3,1,0,15,9,1.19,3,431.41,0,363,1,3,7,61.63,0.0111956372801408,1.28571428571429
38533.76,4,3,1,0,13,8,0.19,3,431.41,0,364,1,3,7,61.63,0.0111956372801408,1.14285714285714
56570.22,4,7,16,3,15,23,7.24,8,806.5,96.224724728,184,2,2,11,73.3181818181818,0.0142566177045095,2.09090909090909
56570.22,4,7,16,3,15,17,13.24,8,806.5,96.224724728,185,2,2,11,73.3181818181818,0.0142566177045095,1.54545454545455
31019.6,6,4,7,4,25,20,13.74,6,727.64,72.4884226448848,75,2,2,10,72.764,0.023457426917175,2
31019.6,6,4,7,4,25,19,13.74,6,727.64,72.4884226448848,77,2,2,10,72.764,0.023457426917175,1.9
31019.6,6,4,7,4,25,20,13.74,6,727.64,72.4884226448848,79,2,2,10,72.764,0.023457426917175,2
63433.7,1,4,5,2,1,10,5.82,1,347.01,61.3519374967913,0,2,3,5,69.402,0.00547043606158871,2
63433.7,1,4,5,2,0,10,5.82,1,347.01,61.3519374967913,194,2,3,5,69.402,0.00547043606158871,2
63433.7,1,4,5,2,0,10,9.82,2,347.01,61.3519374967913,195,2,3,5,69.402,0.00547043606158871,2
63433.7,1,4,5,2,0,12,5.82,2,347.01,61.3519374967913,196,2,3,5,69.402,0.00547043606158871,2.4
63433.7,1,4,5,2,0,8,0,2,347.01,61.3519374967913,0,2,3,5,69.402,0.00547043606158871,1.6
63433.7,1,4,5,2,0,10,5.82,2,347.01,61.3519374967913,200,2,3,5,69.402,0.00547043606158871,2
139391.8,5,4,9,3,27,5,6.05,0,611.96,175.745080194383,393,1,3,9,67.9955555555556,0.00439021520634643,0.555555555555556
139391.8,5,4,9,3,27,5,4.05,0,611.96,175.745080194383,395,1,3,9,67.9955555555556,0.00439021520634643,0.555555555555556
139391.8,5,4,9,3,27,8,4.05,2,611.96,175.745080194383,398,1,3,9,67.9955555555556,0.00439021520634643,0.888888888888889
139391.8,5,4,9,3,27,8,9.05,2,611.96,175.745080194383,0,1,3,9,67.9955555555556,0.00439021520634643,0.888888888888889
139391.8,5,4,9,3,24,5,4.05,2,611.96,175.745080194383,400,1,3,9,67.9955555555556,0.00439021520634643,0.555555555555556
68790.22,3,5,6,3,4,10,9.38,3,399.79,163.410256453223,320,3,3,8,49.97375,0.00581172730658515,1.25
68790.22,3,5,6,3,2,10,8.38,3,399.79,163.410256453223,323,2,3,8,49.97375,0.00581172730658515,1.25
68790.22,3,5,6,3,3,10,12.38,3,399.79,163.410256453223,324,3,3,8,49.97375,0.00581172730658515,1.25
68790.22,3,5,6,3,0,10,8.38,3,399.79,163.410256453223,325,3,3,8,49.97375,0.00581172730658515,1.25
21733.845,4,2,6,3,7,3,0.69,1,47.23,45.1681313574391,278,3,3,6,7.87166666666667,0.00217310834783261,0.5
116794.11,4,7,12,0,4,13,3.5,2,226.98,0,231,2,3,11,20.6345454545455,0.00194341992074772,1.18181818181818
116794.11,4,7,12,0,4,11,3.5,2,226.98,0,232,2,3,11,20.6345454545455,0.00194341992074772,1
116794.11,4,7,12,0,4,11,3.5,2,226.98,0,233,2,3,11,20.6345454545455,0.00194341992074772,1
116794.11,3,6,12,0,3,11,3.5,7,226.98,0,238,2,3,9,25.22,0.00194341992074772,1.22222222222222
17452.155,3,3,18,4,29,22,9.73,8,420.61,40.9848215597193,63,2,2,6,70.1016666666667,0.0241007485895008,3.66666666666667
17452.155,3,3,18,4,29,23,7.73,8,420.61,40.9848215597193,64,2,2,6,70.1016666666667,0.0241007485895008,3.83333333333333
17452.155,3,3,18,4,34,20,9.73,10,420.61,40.9848215597193,66,2,2,6,70.1016666666667,0.0241007485895008,3.33333333333333
17452.155,3,3,18,4,29,18,9.73,10,420.61,40.9848215597193,68,2,2,6,70.1016666666667,0.0241007485895008,3
75655.48,1,3,11,3,9,9,7,1,1174.52,111.023026731738,390,2,3,4,293.63,0.0155245859255668,2.25
75655.48,1,3,11,3,14,7,11,1,1174.52,111.023026731738,391,1,3,4,293.63,0.0155245859255668,1.75
75655.48,1,3,11,3,4,9,11,1,1174.52,111.023026731738,0,2,3,4,293.63,0.0155245859255668,2.25
75655.48,1,3,11,3,9,9,11,1,1174.52,111.023026731738,393,1,3,4,293.63,0.0155245859255668,2.25
100666.59,3,5,15,4,5,14,14.61,2,1233.25,197.792027533881,225,2,2,8,154.15625,0.0122508371446773,1.75
100666.59,3,5,15,4,9,14,14.61,2,1233.25,197.792027533881,227,2,2,8,154.15625,0.0122508371446773,1.75
100666.59,3,5,15,4,9,15,14.61,2,1233.25,197.792027533881,228,2,2,8,154.15625,0.0122508371446773,1.875
100666.59,3,5,15,4,8,14,14.61,4,1233.25,197.792027533881,230,2,2,8,154.15625,0.0122508371446773,1.75
42079.65,4,7,6,2,11,15,18.34,5,1460.57,53.3608374119276,216,2,2,11,132.779090909091,0.0347096518150698,1.36363636363636
42079.65,4,7,6,2,11,13,19.34,5,1460.57,53.3608374119276,217,2,2,11,132.779090909091,0.0347096518150698,1.18181818181818
42079.65,4,7,6,2,11,14,24.34,5,1460.57,53.3608374119276,220,2,2,11,132.779090909091,0.0347096518150698,1.27272727272727
42079.65,4,7,6,2,7,14,18.34,5,1460.57,53.3608374119276,221,2,2,11,132.779090909091,0.0347096518150698,1.27272727272727
17737.6,4,7,8,0,6,2,13.2,3,1420.93,0,310,2,3,11,129.175454545455,0.0801083573876962,0.181818181818182
17737.6,4,7,8,0,6,0,6.2,7,1420.93,0,312,3,3,11,129.175454545455,0.0801083573876962,0
17737.6,4,7,8,0,6,0,6.2,7,1420.93,0,0,2,3,11,129.175454545455,0.0801083573876962,0
17737.6,4,7,8,0,6,0,6.2,7,1420.93,0,314,3,3,11,129.175454545455,0.0801083573876962,0
17737.6,4,7,8,0,6,1,6.2,7,1420.93,0,317,2,3,11,129.175454545455,0.0801083573876962,0.0909090909090909
120015.52,7,7,14,2,20,13,7.88,7,1236.14,155.501023335824,256,2,2,14,88.2957142857143,0.0102998345547309,0.928571428571429
120015.52,7,7,14,2,15,13,7.88,7,1236.14,155.501023335824,257,2,2,14,88.2957142857143,0.0102998345547309,0.928571428571429
120015.52,7,7,14,2,15,13,7.88,10,1236.14,155.501023335824,261,2,2,14,88.2957142857143,0.0102998345547309,0.928571428571429
120015.52,7,7,14,2,15,13,11.88,10,1236.14,155.501023335824,262,2,2,14,88.2957142857143,0.0102998345547309,0.928571428571429
42619.92,5,3,20,1,9,20,3.03,2,124.55,30.6987556468161,0,2,2,8,15.56875,0.00292234241640998,2.5
42619.92,5,3,20,1,9,20,3.03,2,124.55,30.6987556468161,308,2,2,8,15.56875,0.00292234241640998,2.5
42619.92,5,3,20,1,9,20,1.03,2,124.55,30.6987556468161,309,2,2,8,15.56875,0.00292234241640998,2.5
42619.92,5,3,20,1,9,21,3.03,2,124.55,30.6987556468161,0,2,2,8,15.56875,0.00292234241640998,2.625
14901.88,7,7,13,1,13,17,10.38,3,932.33,7.29328016236161,232,2,2,14,66.595,0.0625645891659308,1.21428571428571
14901.88,7,7,13,1,8,20,10.38,3,932.33,7.29328016236161,236,2,2,14,66.595,0.0625645891659308,1.42857142857143
14901.88,7,7,13,1,13,17,10.38,3,932.33,7.29328016236161,237,2,2,14,66.595,0.0625645891659308,1.21428571428571
20921.76,4,7,11,2,16,20,12.62,7,453.11,33.0994481491059,281,2,2,11,41.1918181818182,0.0216573557865113,1.81818181818182
20921.76,4,7,11,2,18,17,12.62,7,453.11,33.0994481491059,282,2,2,11,41.1918181818182,0.0216573557865113,1.54545454545455
20921.76,4,7,11,2,16,20,12.62,7,453.11,33.0994481491059,284,2,2,11,41.1918181818182,0.0216573557865113,1.81818181818182
20921.76,4,7,11,2,12,20,12.62,7,453.11,33.0994481491059,285,2,2,11,41.1918181818182,0.0216573557865113,1.81818181818182
74288.46,7,7,7,0,7,16,1.31,2,1378.2,0,370,2,2,14,98.4428571428572,0.0185520065969869,1.14285714285714
74288.46,7,7,7,0,7,18,5.31,2,1378.2,0,371,2,2,14,98.4428571428572,0.0185520065969869,1.28571428571429
152104.68,2,3,11,1,12,6,3.76,2,370.63,114.703091699701,282,3,3,5,74.126,0.00243667716207023,1.2
152104.68,2,3,11,1,13,6,0.76,2,370.63,114.703091699701,283,2,3,5,74.126,0.00243667716207023,1.2
152104.68,2,3,11,1,13,6,0.76,2,370.63,114.703091699701,284,3,3,5,74.126,0.00243667716207023,1.2
152104.68,2,3,11,1,17,6,0.76,7,370.63,114.703091699701,285,3,3,5,74.126,0.00243667716207023,1.2
152104.68,2,3,11,1,13,6,0.76,7,370.63,114.703091699701,286,3,3,5,74.126,0.00243667716207023,1.2
30403.95,8,7,16,0,14,12,5.02,3,1306.93,0,294,2,2,15,87.1286666666667,0.0429855331297414,0.8
30403.95,8,7,16,0,14,15,9.02,3,1306.93,0,0,2,2,15,87.1286666666667,0.0429855331297414,1
30403.95,8,7,16,0,14,15,9.02,3,1306.93,0,297,2,2,15,87.1286666666667,0.0429855331297414,1
30403.95,8,7,16,0,14,15,9.02,3,1306.93,0,0,2,2,15,87.1286666666667,0.0429855331297414,1
69212,4,7,9,4,6,17,4.83,2,1094.93,152.193497681297,219,2,2,11,99.5390909090909,0.0158199445182916,1.54545454545455
69212,4,7,9,4,6,17,4.83,3,1094.93,152.193497681297,220,2,2,11,99.5390909090909,0.0158199445182916,1.54545454545455
69212,4,7,9,4,6,20,11.83,3,1094.93,152.193497681297,221,2,2,11,99.5390909090909,0.0158199445182916,1.81818181818182
69212,4,7,9,4,6,23,4.83,3,1094.93,152.193497681297,224,2,2,11,99.5390909090909,0.0158199445182916,2.09090909090909
60396.26,6,3,3,2,13,22,1.81,1,633.75,81.3796160338395,221,3,3,9,70.4166666666667,0.0104931994133412,2.44444444444444
60396.26,6,3,3,2,13,19,1.81,3,633.75,81.3796160338395,224,3,3,9,70.4166666666667,0.0104931994133412,2.11111111111111
60396.26,6,3,3,2,11,19,1.81,3,633.75,81.3796160338395,225,3,3,9,70.4166666666667,0.0104931994133412,2.11111111111111
60396.26,6,3,3,2,13,19,0.81,3,633.75,81.3796160338395,227,3,3,9,70.4166666666667,0.0104931994133412,2.11111111111111
112282.4,4,3,16,0,26,14,9.63,3,1113.98,0,334,2,2,7,159.14,0.00992123431633097,2
112282.4,4,3,16,0,21,14,9.63,3,1113.98,0,335,2,2,7,159.14,0.00992123431633097,2
112282.4,4,3,16,0,26,13,9.63,3,1113.98,0,336,2,2,7,159.14,0.00992123431633097,1.85714285714286
112282.4,4,3,16,0,26,12,9.63,3,1113.98,0,337,2,2,7,159.14,0.00992123431633097,1.71428571428571
40363.74,7,5,5,4,9,13,1.14,1,1141.15,111.581915904416,0,2,2,12,95.0958333333334,0.0282716616448327,1.08333333333333
40363.74,7,5,5,4,7,16,1.14,1,1141.15,111.581915904416,241,2,2,12,95.0958333333334,0.0282716616448327,1.33333333333333
40363.74,7,5,5,4,2,19,1.14,3,1141.15,111.581915904416,242,2,2,12,95.0958333333334,0.0282716616448327,1.58333333333333
40363.74,7,5,5,4,7,18,1.14,3,1141.15,111.581915904416,243,2,2,12,95.0958333333334,0.0282716616448327,1.5
18063.71,4,3,15,5,12,19,9.89,5,1184.37,43.3431773125138,211,2,2,7,169.195714285714,0.065566265180298,2.71428571428571
18063.71,4,3,15,5,12,19,9.89,5,1184.37,43.3431773125138,212,2,2,7,169.195714285714,0.065566265180298,2.71428571428571
18063.71,4,3,15,5,12,19,9.89,9,1184.37,43.3431773125138,216,2,2,7,169.195714285714,0.065566265180298,2.71428571428571
18063.71,4,3,15,5,12,19,9.89,9,1184.37,43.3431773125138,0,3,2,7,169.195714285714,0.065566265180298,2.71428571428571
18063.71,4,3,15,5,15,21,9.89,9,1184.37,43.3431773125138,218,3,2,7,169.195714285714,0.065566265180298,3
